420458	635
850717	634
1420099	634
1189927	634
894701	633
1980933	633
363579	632
486207	632
2345648	632
2398369	631
313718	631
1183864	631
1264863	630
444793	630
1016769	630
1313664	629
400859	629
299871	628
313843	628
779334	628
499809	627
604847	626
945190	626
856627	625
56633	625
752073	624
933621	623
350295	623
461744	623
1241293	623
68893	622
384588	622
1438236	622
1076555	621
596902	621
390619	620
1418780	619
695743	619
291495	618
506483	618
550414	618
1907043	618
2190501	618
199535	617
962593	617
2244390	617
2348944	616
1925882	616
829145	616
2314394	615
516608	615
469782	614
1036855	614
333139	613
1846677	613
1816708	612
2128889	612
2294338	611
471889	611
242462	610
490121	610
1769914	610
1010401	610
1055990	610
754401	610
636725	609
65853	609
145978	607
314211	607
431708	607
518377	607
1236449	607
1435286	607
479107	606
1103192	606
881996	605
1135418	604
333947	604
383147	604
403612	604
541791	604
1707590	603
1456309	602
2448427	602
293563	601
295946	600
1224831	600
308912	599
336173	599
1066312	598
1745150	598
616696	598
891338	597
352726	597
934144	596
964784	596
1056699	596
1066557	596
595899	596
513731	595
520938	595
493305	595
397378	594
895512	594
1334420	594
129314	593
1185325	593
634648	592
716079	589
547714	589
989370	589
687879	588
1282912	588
1285848	588
15920	588
578618	587
737852	587
809913	587
1035362	587
480404	587
356821	585
1712395	585
727049	585
576030	584
1695872	584
1275747	584
1335353	584
401869	583
1376109	583
1254012	583
2370493	582
1889622	582
572387	582
2237503	581
241526	581
1180654	581
1486797	581
113458	580
8393	580
1916136	580
2269139	580
1662256	580
57318	579
1333508	578
108461	577
2195891	577
1290926	577
192763	576
2182631	576
2077889	575
1058293	575
1837538	575
438763	574
559248	574
295848	573
530445	573
147714	572
1381340	572
737330	572
934522	572
971598	572
909776	571
360417	571
553906	571
470977	570
116306	570
746316	570
763337	568
802343	568
219728	567
249624	567
453230	567
486535	567
1263974	567
760473	566
1027451	566
29706	566
717015	565
785544	565
1232750	565
1222748	564
366864	564
1980550	564
286383	562
1183876	562
114987	562
